# t     E(t)    Z(t)
# nu = 0.0001  delta = 0.2  eps = 0.01  U0 = 1.0
15.300000  1.5656228514e-01  4.7636944097e-01
15.400000  1.5664893436e-01  4.7511638926e-01
15.500000  1.5673333146e-01  4.7384688080e-01
15.600000  1.5681566716e-01  4.7256164774e-01
15.700000  1.5689607641e-01  4.7126143951e-01
15.800000  1.5697464388e-01  4.6994699997e-01
15.900000  1.5705141068e-01  4.6861907911e-01
16.000000  1.5712638163e-01  4.6727842304e-01
16.100000  1.5719953268e-01  4.6592577935e-01
16.200000  1.5727081818e-01  4.6456188876e-01
16.300000  1.5734017763e-01  4.6318747608e-01
16.400000  1.5740754203e-01  4.6180327097e-01
16.500000  1.5747283939e-01  4.6040998354e-01
16.600000  1.5753599981e-01  4.5900832119e-01
16.700000  1.5759695993e-01  4.5759898967e-01
16.800000  1.5765566687e-01  4.5618268114e-01
16.900000  1.5771208167e-01  4.5476009089e-01
17.000000  1.5776618231e-01  4.5333191612e-01
17.100000  1.5781796607e-01  4.5189885671e-01
17.200000  1.5786745129e-01  4.5046161199e-01
17.300000  1.5791467834e-01  4.4902088131e-01
17.400000  1.5795970974e-01  4.4757735864e-01
17.500000  1.5800262931e-01  4.4613173283e-01
17.600000  1.5804354025e-01  4.4468467909e-01
17.700000  1.5808256216e-01  4.4323686210e-01
17.800000  1.5811982710e-01  4.4178895067e-01
17.900000  1.5815547452e-01  4.4034160362e-01
18.000000  1.5818964561e-01  4.3889546362e-01
18.100000  1.5822247724e-01  4.3745116017e-01
18.200000  1.5825409607e-01  4.3600931246e-01
18.300000  1.5828461335e-01  4.3457052572e-01
18.400000  1.5831412089e-01  4.3313539811e-01
18.500000  1.5834268858e-01  4.3170452392e-01
18.600000  1.5837036351e-01  4.3027849496e-01
18.700000  1.5839717083e-01  4.2885790385e-01
18.800000  1.5842311619e-01  4.2744332726e-01
18.900000  1.5844818970e-01  4.2603533101e-01
19.000000  1.5847237125e-01  4.2463446923e-01
19.100000  1.5849563694e-01  4.2324128697e-01
19.200000  1.5851796603e-01  4.2185631488e-01
19.300000  1.5853934804e-01  4.2048006227e-01
19.400000  1.5855978898e-01  4.1911302430e-01
19.500000  1.5857931613e-01  4.1775567912e-01
19.600000  1.5859798079e-01  4.1640848951e-01
19.700000  1.5861585840e-01  4.1507190346e-01
19.800000  1.5863304598e-01  4.1374635093e-01
19.900000  1.5864965696e-01  4.1243223935e-01
20.000000  1.5866581379e-01  4.1112995361e-01
